33	79	as	73514.39737	78.92094777
34	79	se	73512.1163	78.91849894
35	79	br	73511.96539	78.91833693
36	79	kr	73513.59116	78.92008227
37	79	rb	73517.23054	78.9239893
38	79	sr	73522.55732	78.92970783
39	79	y	73529.67732	78.93735147
40	79	zr	73540.6769	78.94916
29	80	cu	74483.079	79.96087022
30	80	zn	74467.68323	79.94434218
31	80	ga	74460.39283	79.93651562
32	80	ge	74450.01283	79.92537223
33	80	as	74447.36871	79.92253365
34	80	se	74441.76806	79.9165211
35	80	br	74443.63853	79.91852914
36	80	kr	74441.63551	79.9163788
37	80	rb	74447.35515	79.92251909
38	80	sr	74449.21978	79.92452085
39	80	y	74458.31021	79.93427983
40	80	zr	74464.01096	79.94039984
30	81	zn	75404.8941	80.95047938
31	81	ga	75393.03879	80.93775219
32	81	ge	75384.71879	80.9288203
33	81	as	75378.48879	80.92213212
34	81	se	75374.63258	80.91799231
35	81	br	75373.04726	80.9162904
36	81	kr	75373.32806	80.91659185
37	81	rb	75375.56728	80.91899575
38	81	sr	75379.4944	80.92321169
39	81	y	75385.00476	80.9291273
40	81	zr	75392.53362	80.93720986
41	81	nb	75403.5441	80.9490301
30	82	zn	76340.0592	81.95442036
31	82	ga	76329.4122	81.94299034
32	82	ge	76316.89219	81.92954956
33	82	as	76312.19219	81.9245039
34	82	se	76304.92219	81.91669923
35	82	br	76305.01974	81.91680396
36	82	kr	76301.92669	81.91348343
37	82	rb	76306.328	81.91820843
38	82	sr	76306.50782	81.91840148
39	82	y	76314.32381	81.92679229
40	82	zr	76318.3242	81.93108688
41	82	nb	76329.5422	81.9431299
30	83	zn	77277.7103	82.96103017
31	83	ga	77264.6223	82.94697963
32	83	ge	77253.1093	82.93461991
33	83	as	77244.12964	82.92497985
34	83	se	77238.66964	82.9191183
35	83	br	77235.00137	82.91518025
36	83	kr	77234.02859	82.91413593
37	83	rb	77234.9355	82.91510954
38	83	sr	77237.21486	82.91755653
39	83	y	77241.68374	82.92235407
40	83	zr	77247.55174	82.92865363
41	83	nb	77255.05174	82.93670521
42	83	mo	77266.2623	82.94874024
31	84	ga	78201.3984	83.95265008
32	84	ge	78187.2584	83.93747017
33	84	as	78179.4224	83.92905788
34	84	se	78169.55257	83.91846218
35	84	br	78167.70507	83.91647881
36	84	kr	78163.07341	83.91150652
37	84	rb	78165.75438	83.91438466
38	84	sr	78164.86056	83.9134251
39	84	y	78171.34655	83.9203881
40	84	zr	78174.0124	83.92325
41	84	nb	78183.6254	83.93356998
42	84	mo	78189.6984	83.94008962
31	85	ga	79136.9445	84.95700008
32	85	ge	79123.9315	84.94303005
33	85	as	79113.6755	84.93201978
34	85	se	79104.57023	84.92224488
35	85	br	79098.38823	84.91560823
36	85	kr	79095.51823	84.91252715
37	85	rb	79094.83117	84.91178956
38	85	sr	79095.89593	84.91293263
39	85	y	79099.15638	84.91643287
40	85	zr	79103.84938	84.92147101
41	85	nb	79109.84938	84.92791228
42	85	mo	79117.8955	84.93655014
43	85	tc	79129.3335	84.94882934
31	86	ga	80074.1396	85.96312035
32	86	ge	80058.6486	85.94649008
33	86	as	80049.3426	85.93649968
34	86	se	80037.95203	85.9242714
35	86	br	80032.85303	85.9187974
36	86	kr	80025.22703	85.91061055
37	86	rb	80025.74558	85.91116724
38	86	sr	80023.96902	85.90926002
39	86	y	80029.20902	85.9148854
40	86	zr	80030.68825	85.91647341
41	86	nb	80038.66625	85.92503815
42	86	mo	80043.93625	85.93069573
43	86	tc	80055.2856	85.94287975
32	87	ge	80995.7497	86.95250944
33	87	as	80984.0037	86.93989959
34	87	se	80973.40477	86.92852117
35	87	br	80966.12977	86.92071114
36	87	kr	80959.27727	86.91335468
37	87	rb	80955.38891	86.90918035
38	87	sr	80955.10629	86.90887695
39	87	y	80956.96798	86.91087556
40	87	zr	80960.63855	86.91481607
41	87	nb	80965.80355	86.92036093
42	87	mo	80972.29177	86.92732632
43	87	tc	80980.8647	86.93652974
44	87	ru	80992.6477	86.94917931
32	88	ge	81931.3428	87.9569099
33	88	as	81920.1928	87.94493988
34	88	se	81907.60267	87.93142382
35	88	br	81900.74867	87.92406575
36	88	kr	81891.78867	87.91444679
37	88	rb	81888.8718	87.91131541
38	88	sr	81883.55906	87.90561195
39	88	y	81887.18166	87.90950097
40	88	zr	81887.8577	87.91022673
41	88	nb	81895.4077	87.91833198
42	88	mo	81898.78071	87.92195306
43	88	tc	81908.7708	87.93267786
44	88	ru	81915.8338	87.9402603
32	89	ge	82869.2829	88.96382996
33	89	as	82855.8319	88.94938972
34	89	se	82843.7789	88.93645029
35	89	br	82834.40328	88.92638515
36	89	kr	82826.24828	88.9176304
37	89	rb	82821.2624	88.91227784
38	89	sr	82816.76576	88.9074505
39	89	y	82815.27315	88.90584811
40	89	zr	82818.10602	88.90888932
41	89	nb	82822.32451	88.91341806
42	89	mo	82827.97101	88.91947983
43	89	tc	82835.1309	88.92716628
44	89	ru	82843.4619	88.93610998
45	89	rh	82855.3169	88.94883684
33	90	as	83793.018	89.95550033
34	90	se	83778.542	89.93995971
35	90	br	83769.84915	89.93062755
36	90	kr	83759.49915	89.91951637
37	90	rb	83755.10729	89.91480151
38	90	sr	83748.5274	89.90773771
39	90	y	83747.98154	89.9071517
40	90	zr	83745.70174	89.90470424
41	90	nb	83751.81274	89.91126467
42	90	mo	83754.30174	89.91393672
43	90	tc	83763.2624	89.92355638
44	90	ru	83769.162	89.92988986
45	90	rh	83781.253	89.94287008
33	91	as	84729.1041	90.96043004
34	91	se	84715.6251	90.94595974
35	91	br	84704.45478	90.93396791
36	91	kr	84694.65278	90.92344503
37	91	rb	84688.21778	90.91653677
38	91	sr	84682.31782	90.91020291
39	91	y	84679.61807	90.90730461
40	91	zr	84678.0727	90.90564558
41	91	nb	84679.33066	90.90699606
42	91	mo	84683.75894	90.91175001
43	91	tc	84689.97894	90.91842746
44	91	ru	84697.3051	90.92629241
45	91	rh	84706.8601	90.93655013
46	91	pd	84718.5601	90.94911059
33	92	as	85666.5312	91.96679938
34	92	se	85650.8082	91.94992004
35	92	br	85640.87706	91.93925853
36	92	kr	85628.67215	91.92615602
37	92	rb	85622.68515	91.91972871
38	92	sr	85614.5895	91.91103767
39	92	y	85612.64387	91.90894895
40	92	zr	85609.00332	91.90504066
41	92	nb	85611.00886	91.9071937
42	92	mo	85610.6522	91.90681081
43	92	tc	85618.52255	91.91525997
44	92	ru	85623.0492	91.92011953
45	92	rh	85634.0972	91.93198005
46	92	pd	85641.9592	91.94042025
34	93	se	86588.2353	92.95628938
35	93	br	86575.9023	92.94304936
36	93	kr	86564.93378	92.93127417
37	93	rb	86556.33378	92.92204169
38	93	sr	86548.86669	92.91402544
39	93	y	86544.72814	92.90958252
40	93	zr	86541.83426	92.90647582
41	93	nb	86541.74302	92.90637787
42	93	mo	86542.14781	92.90681243
43	93	tc	86545.34877	92.9102488
44	93	ru	86551.68577	92.91705185
45	93	rh	86559.7783	92.92573953
46	93	pd	86569.2523	92.93591029
47	93	ag	86582.1713	92.94977941
34	94	se	87523.6424	93.96049015
35	94	br	87512.6414	93.9486801
36	94	kr	87499.3024	93.93436009
37	94	rb	87491.89205	93.92640475
38	94	sr	87481.60497	93.91536112
39	94	y	87478.0969	93.91159505
40	94	zr	87473.17856	93.906315
41	94	nb	87474.0809	93.9072837
42	94	mo	87472.03569	93.90508808
43	94	tc	87476.29144	93.90965681
44	94	ru	87477.8775	93.91135952
45	94	rh	87487.5074	93.92169764
46	94	pd	87494.0954	93.92877015
47	94	ag	87507.1454	93.9427799
35	95	br	88448.0385	94.95287014
36	95	kr	88435.9005	94.93983946
37	95	rb	88426.08557	94.9293027
38	95	sr	88416.82267	94.91935857
39	95	y	88410.73243	94.91282042
40	95	zr	88406.28173	94.9080424
41	95	nb	88405.1576	94.9068356
42	95	mo	88404.23201	94.90584194
43	95	tc	88405.92263	94.90765689
44	95	ru	88408.48968	94.91041273
45	95	rh	88413.59968	94.91589854
46	95	pd	88421.7885	94.9246896
47	95	ag	88431.8395	94.9354798
48	95	cd	88445.2435	94.94986958
35	96	br	89384.8046	95.95852986
36	96	kr	89370.4036	95.94306975
37	96	rb	89362.20896	95.93427244
38	96	sr	89350.49464	95.9216966
39	96	y	89345.08689	95.91589115
40	96	zr	89337.99081	95.90827319
41	96	nb	89337.8299	95.90810045
42	96	mo	89334.6431	95.90467928
43	96	tc	89337.61635	95.90787119
44	96	ru	89337.36154	95.90759764
45	96	rh	89343.75419	95.91446043
46	96	pd	89347.20419	95.91816416
47	96	ag	89358.8626	95.93067998
48	96	cd	89367.3296	95.93976968
35	97	br	90320.2757	96.96279934
36	97	kr	90307.0117	96.94855985
37	97	rb	90296.57139	96.93735172
38	97	sr	90286.13959	96.92615272
39	97	y	90278.67001	96.9181338
40	97	zr	90271.98106	96.91095292
41	97	nb	90269.32206	96.90809836
42	97	mo	90267.38726	96.90602127
43	97	tc	90267.70759	96.90636516
44	97	ru	90268.81546	96.9075545
45	97	rh	90272.33846	96.9113366
46	97	pd	90277.12846	96.91647888
47	97	ag	90284.10846	96.92397221
48	97	cd	90294.3247	96.9349398
49	97	in	90307.9247	96.94954
36	98	kr	91241.6258	97.95190931
37	98	rb	91232.20016	97.94179047
38	98	sr	91219.77614	97.92845273
39	98	y	91213.95438	97.92220282
40	98	zr	91205.13488	97.9127347
41	98	nb	91202.89325	97.91032821
42	98	mo	91198.31008	97.90540797
43	98	tc	91199.99403	97.90721577
44	98	ru	91198.19733	97.90528693
45	98	rh	91203.24699	97.91070796
46	98	pd	91205.12184	97.9127207
47	98	ag	91213.36119	97.921566
48	98	cd	91218.79119	97.92739535
49	98	in	91232.5258	97.94214006
36	99	kr	92178.4209	98.95760016
37	99	rb	92167.03703	98.94537908
38	99	sr	92155.73022	98.93324072
39	99	y	92147.71498	98.924636
40	99	zr	92140.14743	98.91651191
41	99	nb	92135.58895	98.91161818
42	99	mo	92131.95006	98.90771167
43	99	tc	92130.59276	98.90625455
44	99	ru	92130.29892	98.9059391
45	99	rh	92132.34151	98.90813191
46	99	pd	92135.72817	98.91176763
47	99	ag	92141.15817	98.91759698
48	99	cd	92148.0629	98.92500951
49	99	in	92156.6419	98.93421945
50	99	sn	92170.7169	98.94932958
36	100	kr	93113.212	99.96113964
37	100	rb	93102.714	99.94986957
38	100	sr	93089.19069	99.9353517
39	100	y	93082.11569	99.92775638
40	100	zr	93072.80569	99.91776168
41	100	nb	93069.47069	99.91418141
42	100	mo	93063.22569	99.90747713
43	100	tc	93063.39378	99.90765758
44	100	ru	93060.19102	99.90421928
45	100	rh	93063.82578	99.90812135
46	100	pd	93064.18378	99.90850568
47	100	ag	93071.26162	99.91610405
48	100	cd	93075.16017	99.92028932
49	100	in	93085.24017	99.93111064
50	100	sn	93092.63017	99.93904413
37	101	rb	94037.30687	100.9531962
38	101	sr	94025.49687	100.9405177
39	101	y	94015.99187	100.9303136
40	101	zr	94007.44687	100.9211402
41	101	nb	94001.96187	100.9152518
42	101	mo	93997.39287	100.9103468
43	101	tc	93994.56826	100.9073145
44	101	ru	93992.95438	100.9055819
45	101	rh	93993.49608	100.9061634
46	101	pd	93995.47608	100.908289
47	101	ag	93999.6799	100.912802
48	101	cd	94005.15644	100.9186813
49	101	in	94012.2901	100.9263396
50	101	sn	94021.3441	100.9360595
37	102	rb	94974.0862	101.9588702
38	102	sr	94959.32073	101.9430188
39	102	y	94950.50573	101.9335555
40	102	zr	94940.65573	101.9229811
41	102	nb	94936.05073	101.9180374
42	102	mo	94928.84073	101.9102972
43	102	tc	94927.83254	101.9092148
44	102	ru	94923.30016	101.9043491
45	102	rh	94925.6232	101.906843
46	102	pd	94924.47313	101.9056083
47	102	ag	94930.13331	101.9116848
48	102	cd	94932.72031	101.9144621
49	102	in	94941.68871	101.92409
50	102	sn	94947.46871	101.9302951
38	103	sr	95896.3393	102.9489495
39	103	y	95884.9563	102.9367294
40	103	zr	95875.52027	102.9265994
41	103	nb	95868.57527	102.9191436
42	103	mo	95863.04527	102.9132069
43	103	tc	95859.29527	102.9091811
44	103	ru	95856.63353	102.9063236
45	103	rh	95855.87012	102.9055041
46	103	pd	95856.41319	102.9060871
47	103	ag	95859.10093	102.9089725
48	103	cd	95863.24285	102.913419
49	103	in	95869.29285	102.919914
50	103	sn	95876.9183	102.9281002
51	103	sb	95887.7143	102.9396902
38	104	sr	96830.9824	103.9523301
39	104	y	96820.4744	103.9410493
40	104	zr	96809.0454	103.9287798
41	104	nb	96803.16273	103.9224645
42	104	mo	96795.05773	103.9137634
43	104	tc	96792.90023	103.9114472
44	104	ru	96787.29753	103.9054325
45	104	rh	96788.43658	103.9066553
46	104	pd	96785.99636	103.9040356
47	104	ag	96790.27501	103.9086289
48	104	cd	96791.41173	103.9098493
49	104	in	96799.27977	103.918296
50	104	sn	96803.79477	103.923143
51	104	sb	96816.2104	103.9364717
38	105	sr	97768.2985	104.9585803
39	105	y	97755.5275	104.9448701
40	105	zr	97744.5165	104.9330493
41	105	nb	97736.02785	104.9239363
42	105	mo	97729.54285	104.9169744
43	105	tc	97724.59285	104.9116604
44	105	ru	97720.95285	104.9077527
45	105	rh	97719.03486	104.9056936
46	105	pd	97718.46767	104.9050847
47	105	ag	97719.81251	104.9065284
48	105	cd	97722.5504	104.9094677
49	105	in	97727.39942	104.9146733
50	105	sn	97733.61797	104.9213492
51	105	sb	97743.06044	104.9314861
52	105	te	97754.3815	104.9436398
39	106	y	98691.6046	105.9497901
40	106	zr	98678.6756	105.9359103
41	106	nb	98671.2786	105.9279693
42	106	mo	98662.11952	105.9181366
43	106	tc	98658.59952	105.9143577
44	106	ru	98652.05252	105.9073292
45	106	rh	98652.01312	105.9072869
46	106	pd	98648.47212	105.9034855
47	106	ag	98651.43726	105.9066687
48	106	cd	98651.2421	105.9064592
49	106	in	98657.76815	105.9134652
50	106	sn	98660.9494	105.9168804
51	106	sb	98672.0446	105.9287916
52	106	te	98680.16017	105.937504
39	107	y	99627.1507	106.9541401
40	107	zr	99614.6777	106.9407498
41	107	nb	99604.9527	106.9303096
42	107	mo	99596.92583	106.9216924
43	107	tc	99590.76583	106.9150794
44	107	ru	99585.94583	106.9099049
45	107	rh	99583.00542	106.9067482
46	107	pd	99581.50111	106.9051333
47	107	ag	99581.46696	106.9050966
48	107	cd	99582.88386	106.9066177
49	107	in	99586.30912	106.9102949
50	107	sn	99591.2919	106.9156441
51	107	sb	99599.2147	106.9241496
52	107	te	99609.3277	106.9350063
39	108	y	100563.6188	107.9594799
40	108	zr	100549.1618	107.9439597
41	108	nb	100540.6668	107.9348399
42	108	mo	100530.0598	107.9234529
43	108	tc	100525.4099	107.918461
44	108	ru	100517.6899	107.9101732
45	108	rh	100516.3435	107.9087278
46	108	pd	100511.8385	107.9038915
47	108	ag	100513.761	107.9059554
48	108	cd	100512.1105	107.9041835
49	108	in	100517.2472	107.909698
50	108	sn	100519.3218	107.9119251
51	108	sb	100528.8558	107.9221603
52	108	te	100535.6409	107.9294444
53	108	i	100548.7108	107.9434755
40	109	zr	101485.5739	108.9492394
41	109	nb	101474.7599	108.9376301
42	109	mo	101465.6119	108.9278093
43	109	tc	101458.3212	108.9199824
44	109	ru	101452.0062	108.913203
45	109	rh	101447.8462	108.908737
46	109	pd	101445.2503	108.9059502
47	109	ag	101444.1342	108.904752
48	109	cd	101444.3485	108.9049821
49	109	in	101446.3682	108.9071503
50	109	sn	101450.2177	108.9112829
51	109	sb	101456.5977	108.9181322
52	109	te	101465.2449	108.9274153
53	109	i	101475.2435	108.9381492
40	110	zr	102420.45	109.9528701
41	110	nb	102410.734	109.9424395
42	110	mo	102398.895	109.9297299
43	110	tc	102393.3902	109.9238202
44	110	ru	102384.3692	109.9141358
45	110	rh	102381.5751	109.9111362
46	110	pd	102376.0018	109.905153
47	110	ag	102376.8904	109.906107
48	110	cd	102373.998	109.9030018
49	110	in	102377.876	109.907165
50	110	sn	102378.5071	109.9078426
51	110	sb	102386.807	109.9167529
52	110	te	102392.0739	109.9224071
53	110	i	102404.03	109.9352425
54	110	xe	102412.4464	109.9442779
41	111	nb	103345.2181	110.9456494
42	111	mo	103334.7481	110.9344094
43	111	tc	103326.6284	110.9256926
44	111	ru	103319.1794	110.9176958
45	111	rh	103313.4879	110.9115857
46	111	pd	103309.8409	110.9076705
47	111	ag	103307.6244	110.9052909
48	111	cd	103306.5876	110.9041779
49	111	in	103307.4494	110.9051031
50	111	sn	103309.9003	110.9077342
51	111	sb	103314.957	110.9131628
52	111	te	103322.3602	110.9211105
53	111	i	103330.8981	110.9302763
54	111	xe	103341.4481	110.9416022
41	112	nb	104281.5372	111.9508293
42	112	mo	104268.5062	111.9368399
43	112	tc	104261.3396	111.9291463
44	112	ru	104251.8556	111.9189648
45	112	rh	104247.5979	111.914394
46	112	pd	104241.0028	111.9073138
47	112	ag	104240.7147	111.9070045
48	112	cd	104236.7587	111.9027576
49	112	in	104239.3431	111.9055321
50	112	sn	104238.6779	111.9048179
51	112	sb	104245.7385	111.9123978
52	112	te	104250.0379	111.9170134
53	112	i	104260.2432	111.9279692
54	112	xe	104267.3725	111.9356229
55	112	cs	104281.0452	111.9503011
41	113	nb	105216.6363	112.9546994
42	113	mo	105204.6953	112.9418802
43	113	tc	105195.1093	112.9315892
44	113	ru	105186.6306	112.922487
45	113	rh	105180.1506	112.9155304
46	113	pd	105175.1413	112.9101527
47	113	ag	105171.8006	112.9065663
48	113	cd	105169.784	112.9044014
49	113	in	105169.4637	112.9040576
50	113	sn	105170.5003	112.9051704
51	113	sb	105174.4136	112.9093715
52	113	te	105180.4863	112.9158908
53	113	i	105187.705	112.9236404
54	113	xe	105196.741	112.9333409
55	113	cs	105207.1291	112.944493
42	114	mo	106139.0204	113.9449194
43	114	tc	106130.6004	113.9358802
44	114	ru	106119.7954	113.9242805
45	114	rh	106114.6957	113.9188058
46	114	pd	106106.8307	113.9103624
47	114	ag	106105.3786	113.9088035
48	114	cd	106100.3065	113.9033583
49	114	in	106101.7552	113.9049136
50	114	sn	106099.7665	113.9027786
51	114	sb	106105.812	113.9092687
52	114	te	106108.4388	113.9120887
53	114	i	106117.5314	113.92185
54	114	xe	106123.2415	113.9279801
55	114	cs	106135.7884	113.9414497
56	114	ba	106144.3818	113.9506751
42	115	mo	107075.5165	114.9502893
43	115	tc	107064.7115	114.9386896
44	115	ru	107055.3931	114.9286859
45	115	rh	107047.6131	114.9203338
46	115	pd	107041.4185	114.9136836
47	115	ag	107036.8345	114.9087625
48	115	cd	107033.731	114.9054307
49	115	in	107032.2849	114.9038783
50	115	sn	107031.7855	114.9033421
51	115	sb	107034.8181	114.9065978
52	115	te	107039.7587	114.9119017
53	115	i	107045.4837	114.9180478
54	115	xe	107053.1647	114.9262937
55	115	cs	107062.1225	114.9359102
56	115	ba	107072.7965	114.9473693
43	116	tc	108000.5646	115.9433692
44	116	ru	107988.8656	115.9308098
45	116	rh	107982.5798	115.9240617
46	116	pd	107973.3549	115.9141584
47	116	ag	107970.7479	115.9113597
48	116	cd	107964.5962	115.9047556
49	116	in	107965.0656	115.9052595
50	116	sn	107961.7875	115.9017403
51	116	sb	107966.4944	115.9067934
52	116	te	107968.0466	115.9084597
53	116	i	107975.8233	115.9168083
54	116	xe	107980.2689	115.9215809
55	116	cs	107991.2476	115.933367
56	116	ba	107998.7116	115.9413799
43	117	tc	108934.9557	116.9464793
44	117	ru	108924.8027	116.9355796
45	117	rh	108915.8607	116.92598
46	117	pd	108908.2794	116.9178411
47	117	ag	108902.5444	116.9116843
48	117	cd	108898.3844	116.9072184
49	117	in	108895.8647	116.9045134
50	117	sn	108894.4098	116.9029515
51	117	sb	108896.165	116.9048358
52	117	te	108899.7128	116.9086445
53	117	i	108904.3752	116.9136498
54	117	xe	108910.6243	116.9203585
55	117	cs	108918.3669	116.9286705
56	117	ba	108927.5217	116.9384986
57	117	la	108938.2977	116.9500671
43	118	tc	109871.1078	117.9514798
44	118	ru	109858.3838	117.9378201
45	118	rh	109851.1648	117.9300702
46	118	pd	109840.8382	117.9189841
47	118	ag	109836.7382	117.9145826
48	118	cd	109829.5952	117.9069142
49	118	in	109829.0735	117.9063542
50	118	sn	109824.6477	117.9016029
51	118	sb	109828.3044	117.9055285
52	118	te	109828.5828	117.9058274
53	118	i	109835.3328	117.9130738
54	118	xe	109838.2247	117.9161784
55	118	cs	109847.8944	117.9265592
56	118	ba	109853.9308	117.9330396
57	118	la	109866.6828	117.9467294
44	119	ru	110794.5539	118.94284
45	119	rh	110784.5589	118.9321099
46	119	pd	110776.1749	118.9231093
47	119	ag	110769.2404	118.9156648
48	119	cd	110763.8904	118.9099213
49	119	in	110760.0934	118.9058451
50	119	sn	110757.7295	118.9033073
51	119	sb	110758.3205	118.9039418
52	119	te	110760.6135	118.9064034
53	119	i	110764.0324	118.9100738
54	119	xe	110769.0035	118.9154105
55	119	cs	110775.4928	118.922377
56	119	ba	110783.2078	118.9306594
57	119	la	110792.8309	118.9409902
58	119	ce	110803.7939	118.9527595
44	120	ru	111728.349	119.9453102
45	120	rh	111720.058	119.9364094
46	120	pd	111709.1429	119.9246916
47	120	ag	111703.6429	119.9187871
48	120	cd	111695.3179	119.9098498
49	120	in	111693.5569	119.9079593
50	120	sn	111688.1869	119.9021944
51	120	sb	111690.8675	119.9050721
52	120	te	111689.8874	119.90402
53	120	i	111695.5024	119.9100479
54	120	xe	111697.1196	119.911784
55	120	cs	111705.4033	119.920677
56	120	ba	111710.4033	119.9260447
57	120	la	111721.605	119.9380702
58	120	ce	111729.587	119.9466392
45	121	rh	112653.7041	120.9387197
46	121	pd	112644.5291	120.9288699
47	121	ag	112636.125	120.9198478
48	121	cd	112629.725	120.9129771
49	121	in	112624.945	120.9078455
50	121	sn	112621.582	120.9042352
51	121	sb	112621.191	120.9038154
52	121	te	112622.2349	120.9049361
53	121	i	112624.4988	120.9073665
54	121	xe	112628.3133	120.9114616
55	121	cs	112633.6856	120.917229
56	121	ba	112640.0433	120.9240542
57	121	la	112648.3851	120.9330095
58	121	ce	112658.0821	120.9434197
59	121	pr	112669.2071	120.9553628
45	122	rh	113589.3802	121.9432093
46	122	pd	113577.5882	121.93055
47	122	ag	113571.0492	121.9235301
48	122	cd	113561.5499	121.9133322
49	122	in	113558.7028	121.9102757
50	122	sn	113552.3343	121.9034388
51	122	sb	113553.95	121.9051734
52	122	te	113551.9662	121.9030437
53	122	i	113556.2002	121.9075891
54	122	xe	113556.9252	121.9083674
55	122	cs	113564.1404	121.9161132
56	122	ba	113567.6713	121.9199038
57	122	la	113577.7372	121.93071
58	122	ce	113584.4442	121.9379102
59	122	pr	113597.3912	121.9518094
46	123	pd	114513.1623	122.9349301
47	123	ag	114503.8193	122.9249
48	123	cd	114496.4631	122.9170028
49	123	in	114490.3481	122.910438
50	123	sn	114485.9538	122.9057206
51	123	sb	114484.5502	122.9042137
52	123	te	114484.6024	122.9042698
53	123	i	114485.831	122.9055887
54	123	xe	114488.5257	122.9084816
55	123	cs	114492.7306	122.9129957
56	123	ba	114498.1193	122.9187808
57	123	la	114505.0673	122.9262397
58	123	ce	114513.5993	122.9353992
59	123	pr	114523.4363	122.9459597
46	124	pd	115446.4724	123.9368796
47	124	ag	115438.7974	123.9286402
48	124	cd	115428.5576	123.9176473
49	124	in	115424.3916	123.9131749
50	124	sn	115417.0316	123.9052736
51	124	sb	115417.6481	123.9059355
52	124	te	115414.7439	123.9028177
53	124	i	115417.9034	123.9062096
54	124	xe	115417.6083	123.9058928
55	124	cs	115423.5371	123.9122576
56	124	ba	115426.1786	123.9150933
57	124	la	115435.0098	123.924574
58	124	ce	115440.4454	123.9304094
59	124	pr	115452.1364	123.9429602
60	124	nd	115460.7714	123.9522302
47	125	ag	116371.9585	124.9304298
48	125	cd	116363.404	124.9212461
49	125	in	116356.282	124.9136004
50	125	sn	116350.864	124.9077839
51	125	sb	116348.507	124.9052536
52	125	te	116347.7403	124.9044305
53	125	i	116347.9261	124.9046299
54	125	xe	116349.5704	124.9063952
55	125	cs	116352.6749	124.909728
56	125	ba	116357.0945	124.9144726
57	125	la	116363.0031	124.9208158
58	125	ce	116370.1045	124.9284394
59	125	pr	116378.8515	124.9378297
60	125	nd	116389.1445	124.9488797
47	126	ag	117307.2436	125.9344996
48	126	cd	117295.9292	125.9223531
49	126	in	117290.4432	125.9164636
50	126	sn	117282.2362	125.907653
51	126	sb	117281.8582	125.9072472
52	126	te	117278.192	125.9033114
53	126	i	117280.3461	125.9056239
54	126	xe	117279.0881	125.9042734
55	126	cs	117283.9117	125.9094518
56	126	ba	117285.5867	125.9112499
57	126	la	117293.2831	125.9195124
58	126	ce	117297.436	125.9239707
59	126	pr	117307.9986	125.9353101
60	126	nd	117315.3666	125.94322
61	126	pm	117328.6866	125.9575196
47	127	ag	118240.8527	126.9367701
48	127	cd	118231.2336	126.9264436
49	127	in	118222.7656	126.9173528
50	127	sn	118216.2516	126.9103598
51	127	sb	118213.0506	126.9069233
52	127	te	118211.4696	126.9052261
53	127	i	118210.7676	126.9044724
54	127	xe	118211.4299	126.9051835
55	127	cs	118213.5107	126.9074173
56	127	ba	118216.9351	126.9110935
57	127	la	118221.8549	126.9163752
58	127	ce	118227.7751	126.9227307
59	127	pr	118235.3197	126.9308302
60	127	nd	118244.3267	126.9404996
61	127	pm	118254.6947	126.9516301
47	128	ag	119176.4448	127.9411695
48	128	cd	119163.9558	127.927762
49	128	in	119156.8858	127.9201721
50	128	sn	119147.9102	127.9105364
51	128	sb	119146.6363	127.9091688
52	128	te	119142.2527	127.9044628
53	128	i	119143.5069	127.9058092
54	128	xe	119141.3848	127.9035311
55	128	cs	119145.3134	127.9077486
56	128	ba	119145.8433	127.9083174
57	128	la	119152.6129	127.9155849
58	128	ce	119155.7109	127.9189108
59	128	pr	119164.914	127.9287907
60	128	nd	119171.0608	127.9353895
61	128	pm	119183.1988	127.9484202
62	128	sm	119192.1968	127.95808
47	129	ag	120110.2869	128.9436902
48	129	cd	120099.5369	128.9321496
49	129	in	120089.8001	128.9216967
50	129	sn	120082.1451	128.9134787
51	129	sb	120078.1112	128.9091482
52	129	te	120075.7357	128.906598
53	129	i	120074.2355	128.9049874
54	129	xe	120074.0415	128.9047792
55	129	cs	120075.2385	128.9060642
56	129	ba	120077.6743	128.9086791
57	129	la	120081.4128	128.9126926
58	129	ce	120086.4514	128.9181017
59	129	pr	120092.9653	128.9250947
60	129	nd	120100.5039	128.9331877
61	129	pm	120109.7929	128.9431599
62	129	sm	120120.4859	128.9546393
47	130	ag	121048.076	129.9504481
48	130	cd	121032.6631	129.9339017
49	130	in	121024.3431	129.9249698
50	130	sn	121014.0941	129.9139671
51	130	sb	121011.9414	129.9116561
52	130	te	121006.8816	129.9062241
53	130	i	121007.3006	129.906674
54	130	xe	121004.3513	129.9035078
55	130	cs	121007.3326	129.9067083
56	130	ba	121006.9714	129.9063205
57	130	la	121012.605	129.9123685
58	130	ce	121014.8101	129.9147357
59	130	pr	121023.0575	129.9235897
60	130	nd	121027.6368	129.9285058
61	130	pm	121038.763	129.9404502
62	130	sm	121046.652	129.9489194
63	130	eu	121060.297	129.9635679
48	131	cd	121970.4611	130.9406692
49	131	in	121957.59	130.9268515
50	131	sn	121948.4129	130.9169995
51	131	sb	121943.7391	130.911982
52	131	te	121940.5176	130.9085236
53	131	i	121938.2827	130.9061243
54	131	xe	121937.3119	130.9050821
55	131	cs	121937.6673	130.9054636
56	131	ba	121939.0433	130.9069408
57	131	la	121941.9578	130.9100697
58	131	ce	121946.0117	130.9144217
59	131	pr	121951.4488	130.9202587
60	131	nd	121957.9581	130.9272467
61	131	pm	121965.9901	130.9358694
62	131	sm	121975.5291	130.94611
63	131	eu	121986.3741	130.9577525
48	132	cd	122906.5012	131.9455496
